instant,dteday,hr,weathersit,temp,hum,windspeed,cnt_x,season,yr,mnth,holiday,weekday,workingday,cnt_y
13526,2012-07-22,18:00:00,Clear/Partly Cloudy,30.34,66.0,11.0014,515,Fall,2012,July,0,Sunday,0,7410
13527,2012-07-22,19:00:00,Clear/Partly Cloudy,29.52,70.0,11.0014,522,Fall,2012,July,0,Sunday,0,7410
13528,2012-07-22,20:00:00,Clear/Partly Cloudy,28.7,74.0,11.0014,378,Fall,2012,July,0,Sunday,0,7410
13529,2012-07-22,21:00:00,Clear/Partly Cloudy,28.7,79.0,7.0015,345,Fall,2012,July,0,Sunday,0,7410
13530,2012-07-22,22:00:00,Clear/Partly Cloudy,28.7,74.0,12.998000000000001,191,Fall,2012,July,0,Sunday,0,7410
13531,2012-07-22,23:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,11.0014,123,Fall,2012,July,0,Sunday,0,7410
13532,2012-07-23,00:00:00,Clear/Partly Cloudy,27.060000000000002,89.0,6.0032,47,Fall,2012,July,0,Monday,1,6966
13533,2012-07-23,01:00:00,Clear/Partly Cloudy,27.060000000000002,89.0,12.998000000000001,27,Fall,2012,July,0,Monday,1,6966
13534,2012-07-23,02:00:00,Cloudy,27.060000000000002,94.0,6.0032,17,Fall,2012,July,0,Monday,1,6966
13535,2012-07-23,03:00:00,Cloudy,27.060000000000002,94.0,6.0032,2,Fall,2012,July,0,Monday,1,6966
13536,2012-07-23,04:00:00,Cloudy,27.060000000000002,94.0,8.9981,8,Fall,2012,July,0,Monday,1,6966
13537,2012-07-23,05:00:00,Cloudy,27.060000000000002,94.0,8.9981,51,Fall,2012,July,0,Monday,1,6966
13538,2012-07-23,06:00:00,Cloudy,27.880000000000003,89.0,6.0032,157,Fall,2012,July,0,Monday,1,6966
13539,2012-07-23,07:00:00,Clear/Partly Cloudy,28.7,84.0,8.9981,421,Fall,2012,July,0,Monday,1,6966
13540,2012-07-23,08:00:00,Clear/Partly Cloudy,29.52,79.0,7.0015,738,Fall,2012,July,0,Monday,1,6966
13541,2012-07-23,09:00:00,Cloudy,30.34,74.0,8.9981,345,Fall,2012,July,0,Monday,1,6966
13542,2012-07-23,10:00:00,Cloudy,31.98,62.0,0.0,200,Fall,2012,July,0,Monday,1,6966
13543,2012-07-23,11:00:00,Cloudy,32.800000000000004,52.0,11.0014,198,Fall,2012,July,0,Monday,1,6966
13544,2012-07-23,12:00:00,Cloudy,32.800000000000004,52.0,11.0014,314,Fall,2012,July,0,Monday,1,6966
13545,2012-07-23,13:00:00,Cloudy,32.800000000000004,52.0,7.0015,240,Fall,2012,July,0,Monday,1,6966
13546,2012-07-23,14:00:00,Cloudy,31.98,59.0,11.0014,271,Fall,2012,July,0,Monday,1,6966
13547,2012-07-23,15:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,12.998000000000001,281,Fall,2012,July,0,Monday,1,6966
13548,2012-07-23,16:00:00,Clear/Partly Cloudy,33.62,52.0,8.9981,457,Fall,2012,July,0,Monday,1,6966
13549,2012-07-23,17:00:00,Clear/Partly Cloudy,33.62,52.0,8.9981,847,Fall,2012,July,0,Monday,1,6966
13550,2012-07-23,18:00:00,Clear/Partly Cloudy,33.62,46.0,7.0015,741,Fall,2012,July,0,Monday,1,6966
13551,2012-07-23,19:00:00,Clear/Partly Cloudy,32.800000000000004,52.0,16.997899999999998,582,Fall,2012,July,0,Monday,1,6966
13552,2012-07-23,20:00:00,Clear/Partly Cloudy,31.16,62.0,11.0014,403,Fall,2012,July,0,Monday,1,6966
13553,2012-07-23,21:00:00,Clear/Partly Cloudy,31.16,62.0,12.998000000000001,296,Fall,2012,July,0,Monday,1,6966
13554,2012-07-23,22:00:00,Clear/Partly Cloudy,30.34,62.0,12.998000000000001,209,Fall,2012,July,0,Monday,1,6966
13555,2012-07-23,23:00:00,Clear/Partly Cloudy,29.52,66.0,11.0014,114,Fall,2012,July,0,Monday,1,6966
13556,2012-07-24,00:00:00,Clear/Partly Cloudy,28.7,74.0,8.9981,64,Fall,2012,July,0,Tuesday,1,7592
13557,2012-07-24,01:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,11.0014,17,Fall,2012,July,0,Tuesday,1,7592
13558,2012-07-24,02:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,11.0014,16,Fall,2012,July,0,Tuesday,1,7592
13559,2012-07-24,03:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,11.0014,6,Fall,2012,July,0,Tuesday,1,7592
13560,2012-07-24,04:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,6,Fall,2012,July,0,Tuesday,1,7592
13561,2012-07-24,05:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,7.0015,50,Fall,2012,July,0,Tuesday,1,7592
13562,2012-07-24,06:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,8.9981,190,Fall,2012,July,0,Tuesday,1,7592
13563,2012-07-24,07:00:00,Clear/Partly Cloudy,28.7,74.0,11.0014,516,Fall,2012,July,0,Tuesday,1,7592
13564,2012-07-24,08:00:00,Clear/Partly Cloudy,30.34,70.0,12.998000000000001,743,Fall,2012,July,0,Tuesday,1,7592
13565,2012-07-24,09:00:00,Clear/Partly Cloudy,34.44,53.0,0.0,339,Fall,2012,July,0,Tuesday,1,7592
13566,2012-07-24,10:00:00,Clear/Partly Cloudy,33.62,56.00000000000001,19.999499999999998,218,Fall,2012,July,0,Tuesday,1,7592
13567,2012-07-24,11:00:00,Cloudy,34.44,53.0,22.0028,201,Fall,2012,July,0,Tuesday,1,7592
13568,2012-07-24,12:00:00,Cloudy,33.62,56.00000000000001,15.001299999999999,229,Fall,2012,July,0,Tuesday,1,7592
13569,2012-07-24,13:00:00,Cloudy,34.44,53.0,19.999499999999998,273,Fall,2012,July,0,Tuesday,1,7592
13570,2012-07-24,14:00:00,Cloudy,34.44,53.0,15.001299999999999,244,Fall,2012,July,0,Tuesday,1,7592
13571,2012-07-24,15:00:00,Clear/Partly Cloudy,33.62,49.0,19.999499999999998,285,Fall,2012,July,0,Tuesday,1,7592
13572,2012-07-24,16:00:00,Clear/Partly Cloudy,32.800000000000004,55.00000000000001,19.999499999999998,455,Fall,2012,July,0,Tuesday,1,7592
13573,2012-07-24,17:00:00,Clear/Partly Cloudy,32.800000000000004,52.0,22.0028,869,Fall,2012,July,0,Tuesday,1,7592
13574,2012-07-24,18:00:00,Clear/Partly Cloudy,31.16,62.0,22.0028,877,Fall,2012,July,0,Tuesday,1,7592
13575,2012-07-24,19:00:00,Clear/Partly Cloudy,31.16,62.0,11.0014,632,Fall,2012,July,0,Tuesday,1,7592
13576,2012-07-24,20:00:00,Clear/Partly Cloudy,30.34,66.0,11.0014,523,Fall,2012,July,0,Tuesday,1,7592
13577,2012-07-24,21:00:00,Clear/Partly Cloudy,30.34,66.0,15.001299999999999,378,Fall,2012,July,0,Tuesday,1,7592
13578,2012-07-24,22:00:00,Clear/Partly Cloudy,30.34,66.0,16.997899999999998,269,Fall,2012,July,0,Tuesday,1,7592
13579,2012-07-24,23:00:00,Clear/Partly Cloudy,30.34,57.99999999999999,22.0028,192,Fall,2012,July,0,Tuesday,1,7592
13580,2012-07-25,00:00:00,Clear/Partly Cloudy,29.52,57.99999999999999,19.999499999999998,66,Fall,2012,July,0,Wednesday,1,8173
13581,2012-07-25,01:00:00,Clear/Partly Cloudy,28.7,57.99999999999999,12.998000000000001,28,Fall,2012,July,0,Wednesday,1,8173
13582,2012-07-25,02:00:00,Clear/Partly Cloudy,27.880000000000003,61.0,15.001299999999999,12,Fall,2012,July,0,Wednesday,1,8173
13583,2012-07-25,03:00:00,Clear/Partly Cloudy,27.060000000000002,65.0,15.001299999999999,12,Fall,2012,July,0,Wednesday,1,8173
13584,2012-07-25,04:00:00,Clear/Partly Cloudy,26.240000000000002,65.0,15.001299999999999,4,Fall,2012,July,0,Wednesday,1,8173
13585,2012-07-25,05:00:00,Clear/Partly Cloudy,26.240000000000002,65.0,11.0014,59,Fall,2012,July,0,Wednesday,1,8173
13586,2012-07-25,06:00:00,Clear/Partly Cloudy,26.240000000000002,65.0,12.998000000000001,190,Fall,2012,July,0,Wednesday,1,8173
13587,2012-07-25,07:00:00,Clear/Partly Cloudy,27.060000000000002,50.0,22.0028,507,Fall,2012,July,0,Wednesday,1,8173
13588,2012-07-25,08:00:00,Clear/Partly Cloudy,28.7,42.0,16.997899999999998,788,Fall,2012,July,0,Wednesday,1,8173
13589,2012-07-25,09:00:00,Clear/Partly Cloudy,29.52,37.0,19.999499999999998,342,Fall,2012,July,0,Wednesday,1,8173
13590,2012-07-25,10:00:00,Clear/Partly Cloudy,30.34,37.0,0.0,231,Fall,2012,July,0,Wednesday,1,8173
13591,2012-07-25,11:00:00,Clear/Partly Cloudy,31.16,33.0,0.0,281,Fall,2012,July,0,Wednesday,1,8173
13592,2012-07-25,12:00:00,Clear/Partly Cloudy,31.16,33.0,0.0,310,Fall,2012,July,0,Wednesday,1,8173
13593,2012-07-25,13:00:00,Clear/Partly Cloudy,31.98,31.0,11.0014,312,Fall,2012,July,0,Wednesday,1,8173
13594,2012-07-25,14:00:00,Clear/Partly Cloudy,32.800000000000004,28.999999999999996,8.9981,247,Fall,2012,July,0,Wednesday,1,8173
13595,2012-07-25,15:00:00,Clear/Partly Cloudy,31.98,31.0,6.0032,317,Fall,2012,July,0,Wednesday,1,8173
13596,2012-07-25,16:00:00,Clear/Partly Cloudy,32.800000000000004,28.999999999999996,11.0014,484,Fall,2012,July,0,Wednesday,1,8173
13597,2012-07-25,17:00:00,Clear/Partly Cloudy,32.800000000000004,31.0,0.0,913,Fall,2012,July,0,Wednesday,1,8173
13598,2012-07-25,18:00:00,Clear/Partly Cloudy,32.800000000000004,27.0,8.9981,891,Fall,2012,July,0,Wednesday,1,8173
13599,2012-07-25,19:00:00,Clear/Partly Cloudy,31.16,33.0,8.9981,698,Fall,2012,July,0,Wednesday,1,8173
13600,2012-07-25,20:00:00,Clear/Partly Cloudy,30.34,40.0,11.0014,567,Fall,2012,July,0,Wednesday,1,8173
13601,2012-07-25,21:00:00,Clear/Partly Cloudy,29.52,45.0,8.9981,397,Fall,2012,July,0,Wednesday,1,8173
13602,2012-07-25,22:00:00,Clear/Partly Cloudy,28.7,57.99999999999999,8.9981,278,Fall,2012,July,0,Wednesday,1,8173
13603,2012-07-25,23:00:00,Clear/Partly Cloudy,27.880000000000003,56.99999999999999,19.999499999999998,239,Fall,2012,July,0,Wednesday,1,8173
13604,2012-07-26,00:00:00,Clear/Partly Cloudy,27.060000000000002,65.0,12.998000000000001,92,Fall,2012,July,0,Thursday,1,6861
13605,2012-07-26,01:00:00,Clear/Partly Cloudy,27.060000000000002,65.0,15.001299999999999,29,Fall,2012,July,0,Thursday,1,6861
13606,2012-07-26,02:00:00,Clear/Partly Cloudy,27.060000000000002,69.0,16.997899999999998,21,Fall,2012,July,0,Thursday,1,6861
13607,2012-07-26,03:00:00,Clear/Partly Cloudy,27.060000000000002,69.0,15.001299999999999,8,Fall,2012,July,0,Thursday,1,6861
13608,2012-07-26,04:00:00,Clear/Partly Cloudy,27.060000000000002,74.0,12.998000000000001,4,Fall,2012,July,0,Thursday,1,6861
13609,2012-07-26,05:00:00,Clear/Partly Cloudy,27.060000000000002,74.0,12.998000000000001,42,Fall,2012,July,0,Thursday,1,6861
13610,2012-07-26,06:00:00,Clear/Partly Cloudy,27.060000000000002,78.0,16.997899999999998,181,Fall,2012,July,0,Thursday,1,6861
13611,2012-07-26,07:00:00,Clear/Partly Cloudy,28.7,74.0,16.997899999999998,495,Fall,2012,July,0,Thursday,1,6861
13612,2012-07-26,08:00:00,Cloudy,28.7,74.0,16.997899999999998,729,Fall,2012,July,0,Thursday,1,6861
13613,2012-07-26,09:00:00,Cloudy,29.52,70.0,8.9981,344,Fall,2012,July,0,Thursday,1,6861
13614,2012-07-26,10:00:00,Clear/Partly Cloudy,30.34,70.0,15.001299999999999,222,Fall,2012,July,0,Thursday,1,6861
13615,2012-07-26,11:00:00,Clear/Partly Cloudy,32.800000000000004,66.0,15.001299999999999,212,Fall,2012,July,0,Thursday,1,6861
13616,2012-07-26,12:00:00,Clear/Partly Cloudy,34.44,56.00000000000001,16.997899999999998,279,Fall,2012,July,0,Thursday,1,6861
13617,2012-07-26,13:00:00,Clear/Partly Cloudy,35.26,53.0,19.999499999999998,242,Fall,2012,July,0,Thursday,1,6861
13618,2012-07-26,14:00:00,Clear/Partly Cloudy,36.9,47.0,16.997899999999998,213,Fall,2012,July,0,Thursday,1,6861
13619,2012-07-26,15:00:00,Clear/Partly Cloudy,37.72,42.0,19.999499999999998,238,Fall,2012,July,0,Thursday,1,6861
13620,2012-07-26,16:00:00,Clear/Partly Cloudy,38.54,38.0,26.0027,374,Fall,2012,July,0,Thursday,1,6861
13621,2012-07-26,17:00:00,Clear/Partly Cloudy,36.9,45.0,27.999299999999998,738,Fall,2012,July,0,Thursday,1,6861
13622,2012-07-26,18:00:00,Clear/Partly Cloudy,37.72,40.0,23.9994,688,Fall,2012,July,0,Thursday,1,6861
13623,2012-07-26,19:00:00,Clear/Partly Cloudy,36.9,45.0,22.0028,614,Fall,2012,July,0,Thursday,1,6861
13624,2012-07-26,20:00:00,Clear/Partly Cloudy,35.26,50.0,16.997899999999998,446,Fall,2012,July,0,Thursday,1,6861
13625,2012-07-26,21:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,40.9973,271,Fall,2012,July,0,Thursday,1,6861
13626,2012-07-26,22:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,40.9973,234,Fall,2012,July,0,Thursday,1,6861
13627,2012-07-26,23:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,145,Fall,2012,July,0,Thursday,1,6861
13628,2012-07-27,00:00:00,Clear/Partly Cloudy,29.52,70.0,0.0,97,Fall,2012,July,0,Friday,1,6904
13629,2012-07-27,01:00:00,Clear/Partly Cloudy,29.52,70.0,7.0015,54,Fall,2012,July,0,Friday,1,6904
13630,2012-07-27,02:00:00,Clear/Partly Cloudy,28.7,79.0,8.9981,26,Fall,2012,July,0,Friday,1,6904
13631,2012-07-27,03:00:00,Clear/Partly Cloudy,28.7,74.0,11.0014,12,Fall,2012,July,0,Friday,1,6904
13632,2012-07-27,04:00:00,Clear/Partly Cloudy,28.7,79.0,0.0,8,Fall,2012,July,0,Friday,1,6904
13633,2012-07-27,05:00:00,Clear/Partly Cloudy,28.7,84.0,0.0,37,Fall,2012,July,0,Friday,1,6904
13634,2012-07-27,06:00:00,Clear/Partly Cloudy,28.7,79.0,0.0,139,Fall,2012,July,0,Friday,1,6904
13635,2012-07-27,07:00:00,Clear/Partly Cloudy,29.52,70.0,12.998000000000001,410,Fall,2012,July,0,Friday,1,6904
13636,2012-07-27,08:00:00,Clear/Partly Cloudy,31.16,66.0,6.0032,676,Fall,2012,July,0,Friday,1,6904
13637,2012-07-27,09:00:00,Clear/Partly Cloudy,33.62,49.0,19.0012,363,Fall,2012,July,0,Friday,1,6904
13638,2012-07-27,10:00:00,Clear/Partly Cloudy,34.44,47.0,0.0,231,Fall,2012,July,0,Friday,1,6904
13639,2012-07-27,11:00:00,Clear/Partly Cloudy,34.44,47.0,22.0028,251,Fall,2012,July,0,Friday,1,6904
13640,2012-07-27,12:00:00,Clear/Partly Cloudy,34.44,49.0,23.9994,299,Fall,2012,July,0,Friday,1,6904
13641,2012-07-27,13:00:00,Clear/Partly Cloudy,34.44,47.0,19.0012,314,Fall,2012,July,0,Friday,1,6904
13642,2012-07-27,14:00:00,Clear/Partly Cloudy,35.26,47.0,19.999499999999998,326,Fall,2012,July,0,Friday,1,6904
13643,2012-07-27,15:00:00,Clear/Partly Cloudy,35.26,41.0,15.001299999999999,323,Fall,2012,July,0,Friday,1,6904
13644,2012-07-27,16:00:00,Clear/Partly Cloudy,34.44,47.0,15.001299999999999,499,Fall,2012,July,0,Friday,1,6904
13645,2012-07-27,17:00:00,Clear/Partly Cloudy,35.26,41.0,19.0012,699,Fall,2012,July,0,Friday,1,6904
13646,2012-07-27,18:00:00,Clear/Partly Cloudy,33.62,46.0,11.0014,622,Fall,2012,July,0,Friday,1,6904
13647,2012-07-27,19:00:00,Clear/Partly Cloudy,33.62,52.0,12.998000000000001,516,Fall,2012,July,0,Friday,1,6904
13648,2012-07-27,20:00:00,Clear/Partly Cloudy,31.98,59.0,7.0015,354,Fall,2012,July,0,Friday,1,6904
13649,2012-07-27,21:00:00,Clear/Partly Cloudy,31.98,59.0,7.0015,260,Fall,2012,July,0,Friday,1,6904
13650,2012-07-27,22:00:00,Clear/Partly Cloudy,31.98,59.0,8.9981,199,Fall,2012,July,0,Friday,1,6904
13651,2012-07-27,23:00:00,Clear/Partly Cloudy,31.16,66.0,0.0,189,Fall,2012,July,0,Friday,1,6904
13652,2012-07-28,00:00:00,Clear/Partly Cloudy,30.34,62.0,8.9981,191,Fall,2012,July,0,Saturday,0,6685
13653,2012-07-28,01:00:00,Clear/Partly Cloudy,29.52,70.0,6.0032,80,Fall,2012,July,0,Saturday,0,6685
13654,2012-07-28,02:00:00,Clear/Partly Cloudy,29.52,70.0,0.0,90,Fall,2012,July,0,Saturday,0,6685
13655,2012-07-28,03:00:00,Clear/Partly Cloudy,29.52,70.0,0.0,43,Fall,2012,July,0,Saturday,0,6685
13656,2012-07-28,04:00:00,Clear/Partly Cloudy,28.7,79.0,12.998000000000001,11,Fall,2012,July,0,Saturday,0,6685
13657,2012-07-28,05:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,11.0014,14,Fall,2012,July,0,Saturday,0,6685
13658,2012-07-28,06:00:00,Clear/Partly Cloudy,28.7,70.0,7.0015,50,Fall,2012,July,0,Saturday,0,6685
13659,2012-07-28,07:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,76,Fall,2012,July,0,Saturday,0,6685
13660,2012-07-28,08:00:00,Clear/Partly Cloudy,30.34,66.0,11.0014,163,Fall,2012,July,0,Saturday,0,6685
13661,2012-07-28,09:00:00,Clear/Partly Cloudy,31.98,59.0,7.0015,337,Fall,2012,July,0,Saturday,0,6685
13662,2012-07-28,10:00:00,Clear/Partly Cloudy,33.62,52.0,15.001299999999999,395,Fall,2012,July,0,Saturday,0,6685
13663,2012-07-28,11:00:00,Clear/Partly Cloudy,34.44,39.0,15.001299999999999,457,Fall,2012,July,0,Saturday,0,6685
13664,2012-07-28,12:00:00,Clear/Partly Cloudy,34.44,41.0,15.001299999999999,487,Fall,2012,July,0,Saturday,0,6685
13665,2012-07-28,13:00:00,Clear/Partly Cloudy,35.26,41.0,19.0012,498,Fall,2012,July,0,Saturday,0,6685
13666,2012-07-28,14:00:00,Clear/Partly Cloudy,35.26,39.0,16.997899999999998,494,Fall,2012,July,0,Saturday,0,6685
13667,2012-07-28,15:00:00,Clear/Partly Cloudy,36.08,32.0,19.0012,497,Fall,2012,July,0,Saturday,0,6685
13668,2012-07-28,16:00:00,Clear/Partly Cloudy,35.26,39.0,15.001299999999999,487,Fall,2012,July,0,Saturday,0,6685
13669,2012-07-28,17:00:00,Clear/Partly Cloudy,33.62,46.0,12.998000000000001,479,Fall,2012,July,0,Saturday,0,6685
13670,2012-07-28,18:00:00,Clear/Partly Cloudy,33.62,43.0,19.0012,481,Fall,2012,July,0,Saturday,0,6685
13671,2012-07-28,19:00:00,Clear/Partly Cloudy,27.880000000000003,83.0,0.0,338,Fall,2012,July,0,Saturday,0,6685
13672,2012-07-28,20:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,15.001299999999999,233,Fall,2012,July,0,Saturday,0,6685
13673,2012-07-28,21:00:00,Clear/Partly Cloudy,27.060000000000002,78.0,6.0032,300,Fall,2012,July,0,Saturday,0,6685
13674,2012-07-28,22:00:00,Clear/Partly Cloudy,27.060000000000002,78.0,6.0032,276,Fall,2012,July,0,Saturday,0,6685
13675,2012-07-28,23:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,208,Fall,2012,July,0,Saturday,0,6685
13676,2012-07-29,00:00:00,Clear/Partly Cloudy,27.060000000000002,89.0,8.9981,188,Fall,2012,July,0,Sunday,0,6597
13677,2012-07-29,01:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,7.0015,158,Fall,2012,July,0,Sunday,0,6597
13678,2012-07-29,02:00:00,Clear/Partly Cloudy,27.060000000000002,74.0,8.9981,112,Fall,2012,July,0,Sunday,0,6597
13679,2012-07-29,03:00:00,Clear/Partly Cloudy,27.060000000000002,69.0,15.001299999999999,55,Fall,2012,July,0,Sunday,0,6597
13680,2012-07-29,04:00:00,Clear/Partly Cloudy,26.240000000000002,69.0,12.998000000000001,13,Fall,2012,July,0,Sunday,0,6597
13681,2012-07-29,05:00:00,Clear/Partly Cloudy,25.419999999999998,78.0,12.998000000000001,17,Fall,2012,July,0,Sunday,0,6597
13682,2012-07-29,06:00:00,Clear/Partly Cloudy,26.240000000000002,73.0,11.0014,18,Fall,2012,July,0,Sunday,0,6597
13683,2012-07-29,07:00:00,Clear/Partly Cloudy,27.060000000000002,69.0,16.997899999999998,40,Fall,2012,July,0,Sunday,0,6597
13684,2012-07-29,08:00:00,Clear/Partly Cloudy,28.7,65.0,15.001299999999999,127,Fall,2012,July,0,Sunday,0,6597
13685,2012-07-29,09:00:00,Clear/Partly Cloudy,29.52,62.0,16.997899999999998,226,Fall,2012,July,0,Sunday,0,6597
13686,2012-07-29,10:00:00,Clear/Partly Cloudy,30.34,62.0,0.0,381,Fall,2012,July,0,Sunday,0,6597
13687,2012-07-29,11:00:00,Clear/Partly Cloudy,31.16,55.00000000000001,15.001299999999999,509,Fall,2012,July,0,Sunday,0,6597
13688,2012-07-29,12:00:00,Clear/Partly Cloudy,31.16,55.00000000000001,22.0028,511,Fall,2012,July,0,Sunday,0,6597
13689,2012-07-29,13:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,15.001299999999999,483,Fall,2012,July,0,Sunday,0,6597
13690,2012-07-29,14:00:00,Clear/Partly Cloudy,32.800000000000004,46.0,12.998000000000001,522,Fall,2012,July,0,Sunday,0,6597
13691,2012-07-29,15:00:00,Clear/Partly Cloudy,32.800000000000004,43.0,8.9981,501,Fall,2012,July,0,Sunday,0,6597
13692,2012-07-29,16:00:00,Clear/Partly Cloudy,32.800000000000004,43.0,8.9981,521,Fall,2012,July,0,Sunday,0,6597
13693,2012-07-29,17:00:00,Clear/Partly Cloudy,33.62,41.0,11.0014,531,Fall,2012,July,0,Sunday,0,6597
13694,2012-07-29,18:00:00,Clear/Partly Cloudy,32.800000000000004,41.0,19.999499999999998,419,Fall,2012,July,0,Sunday,0,6597
13695,2012-07-29,19:00:00,Clear/Partly Cloudy,31.16,55.00000000000001,11.0014,443,Fall,2012,July,0,Sunday,0,6597
13696,2012-07-29,20:00:00,Clear/Partly Cloudy,30.34,66.0,7.0015,303,Fall,2012,July,0,Sunday,0,6597
13697,2012-07-29,21:00:00,Clear/Partly Cloudy,29.52,70.0,8.9981,271,Fall,2012,July,0,Sunday,0,6597
13698,2012-07-29,22:00:00,Clear/Partly Cloudy,28.7,70.0,7.0015,148,Fall,2012,July,0,Sunday,0,6597
13699,2012-07-29,23:00:00,Clear/Partly Cloudy,28.7,70.0,0.0,100,Fall,2012,July,0,Sunday,0,6597
13700,2012-07-30,00:00:00,Clear/Partly Cloudy,28.7,74.0,6.0032,58,Fall,2012,July,0,Monday,1,7105
13701,2012-07-30,01:00:00,Clear/Partly Cloudy,28.7,74.0,0.0,19,Fall,2012,July,0,Monday,1,7105
13702,2012-07-30,02:00:00,Clear/Partly Cloudy,27.880000000000003,74.0,0.0,8,Fall,2012,July,0,Monday,1,7105
13703,2012-07-30,03:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,0.0,3,Fall,2012,July,0,Monday,1,7105
13704,2012-07-30,04:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,0.0,5,Fall,2012,July,0,Monday,1,7105
13705,2012-07-30,05:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,7.0015,47,Fall,2012,July,0,Monday,1,7105
13706,2012-07-30,06:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,11.0014,161,Fall,2012,July,0,Monday,1,7105
13707,2012-07-30,07:00:00,Clear/Partly Cloudy,28.7,79.0,6.0032,469,Fall,2012,July,0,Monday,1,7105
13708,2012-07-30,08:00:00,Cloudy,29.52,74.0,7.0015,751,Fall,2012,July,0,Monday,1,7105
13709,2012-07-30,09:00:00,Cloudy,30.34,70.0,0.0,293,Fall,2012,July,0,Monday,1,7105
13710,2012-07-30,10:00:00,Cloudy,30.34,66.0,15.001299999999999,189,Fall,2012,July,0,Monday,1,7105
13711,2012-07-30,11:00:00,Cloudy,31.98,55.00000000000001,8.9981,215,Fall,2012,July,0,Monday,1,7105
13712,2012-07-30,12:00:00,Cloudy,31.16,57.99999999999999,7.0015,278,Fall,2012,July,0,Monday,1,7105
13713,2012-07-30,13:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,11.0014,226,Fall,2012,July,0,Monday,1,7105
13714,2012-07-30,14:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,15.001299999999999,254,Fall,2012,July,0,Monday,1,7105
13715,2012-07-30,15:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,16.997899999999998,236,Fall,2012,July,0,Monday,1,7105
13716,2012-07-30,16:00:00,Clear/Partly Cloudy,32.800000000000004,49.0,19.0012,425,Fall,2012,July,0,Monday,1,7105
13717,2012-07-30,17:00:00,Clear/Partly Cloudy,31.16,55.00000000000001,22.0028,827,Fall,2012,July,0,Monday,1,7105
13718,2012-07-30,18:00:00,Clear/Partly Cloudy,31.16,57.99999999999999,27.999299999999998,812,Fall,2012,July,0,Monday,1,7105
13719,2012-07-30,19:00:00,Clear/Partly Cloudy,33.62,52.0,11.0014,665,Fall,2012,July,0,Monday,1,7105
13720,2012-07-30,20:00:00,Clear/Partly Cloudy,29.52,70.0,15.001299999999999,462,Fall,2012,July,0,Monday,1,7105
13721,2012-07-30,21:00:00,Clear/Partly Cloudy,29.52,70.0,12.998000000000001,322,Fall,2012,July,0,Monday,1,7105
13722,2012-07-30,22:00:00,Cloudy,28.7,74.0,15.001299999999999,230,Fall,2012,July,0,Monday,1,7105
13723,2012-07-30,23:00:00,Clear/Partly Cloudy,28.7,74.0,12.998000000000001,150,Fall,2012,July,0,Monday,1,7105
13724,2012-07-31,00:00:00,Clear/Partly Cloudy,27.880000000000003,79.0,8.9981,38,Fall,2012,July,0,Tuesday,1,7216
13725,2012-07-31,01:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,8.9981,21,Fall,2012,July,0,Tuesday,1,7216
13726,2012-07-31,02:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,8.9981,8,Fall,2012,July,0,Tuesday,1,7216
13727,2012-07-31,03:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,6,Fall,2012,July,0,Tuesday,1,7216
13728,2012-07-31,04:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,6.0032,6,Fall,2012,July,0,Tuesday,1,7216
13729,2012-07-31,05:00:00,Clear/Partly Cloudy,27.060000000000002,83.0,11.0014,45,Fall,2012,July,0,Tuesday,1,7216
13730,2012-07-31,06:00:00,Clear/Partly Cloudy,26.240000000000002,89.0,11.0014,194,Fall,2012,July,0,Tuesday,1,7216
13731,2012-07-31,07:00:00,Clear/Partly Cloudy,27.880000000000003,83.0,15.001299999999999,513,Fall,2012,July,0,Tuesday,1,7216
13732,2012-07-31,08:00:00,Clear/Partly Cloudy,28.7,79.0,8.9981,760,Fall,2012,July,0,Tuesday,1,7216
13733,2012-07-31,09:00:00,Clear/Partly Cloudy,29.52,70.0,7.0015,333,Fall,2012,July,0,Tuesday,1,7216
